lake_ID,species,CPUE
73007200,YEB,1.585
73007200,YEP,3.0
73007600,BKF,0.915
73007600,BLB,0.665
73007600,BLC,8.0
73007600,BLG,15.28
73007600,BNM,0.585
73007600,BOF,0.9450000000000001
73007600,BRB,1.17
73007600,GOS,0.17
73007600,GSF,0.265
73007600,HSF,0.365
73007600,JND,1.0
73007600,LMB,0.915
73007600,NOP,1.88
73007600,PMK,2.0
73007600,TPM,0.5
73007600,WAE,0.5
73007600,WHC,5.665
73007600,WTS,0.895
73007600,YEB,4.67
73007600,YEP,1.915
73008200,BLB,0.875
73008200,BLC,3.75
73008200,BLG,13.165
73008200,BNM,9.0
73008200,BOF,0.75
73008200,BRB,0.865
73008200,CAP,0.5
73008200,CCF,3.4
73008200,CRP,0.25
73008200,GOS,0.5
73008200,GRR,0.2
73008200,GSF,1.25
73008200,HSF,0.75
73008200,LGP,7.0
73008200,LMB,0.75
73008200,NOP,1.79
73008200,PMK,1.3
73008200,SHR,1.5
73008200,SLR,0.625
73008200,WAE,1.125
73008200,WTS,1.0
73008200,YEB,1.5
73008200,YEP,2.335
73008300,BKS,81.0
73008300,BLB,4.37
73008300,BLC,17.5
73008300,BLG,7.875
73008300,BNM,29.67
73008300,BOF,0.685
73008300,BRB,0.5
73008300,CAP,0.5
73008300,CCF,22.29
73008300,CNM,1.87
73008300,FHM,0.09
73008300,GOS,1.0
73008300,GSF,10.27
73008300,HSF,0.62
73008300,IOD,1.45
73008300,JND,3.75
73008300,LGP,12.09
73008300,LMB,6.0
73008300,MUE,0.84
73008300,NOP,1.0
73008300,PMK,1.0
73008300,SFS,5.0
73008300,SHR,3.375
73008300,SLR,0.5
73008300,SMB,1.87
73008300,SPO,19.36
73008300,TPM,0.715
73008300,WAE,5.75
73008300,WTS,1.25
73008300,YEB,1.75
73008300,YEP,3.0
73008600,BKS,36.25
73008600,BLB,2.5
73008600,BLC,19.5
73008600,BLG,5.5
73008600,BNM,260.0
73008600,BOF,0.25
73008600,BRB,1.5
73008600,CAP,0.5
73008600,CCF,9.56
73008600,CRP,0.625
73008600,CSH,0.25
73008600,FHM,0.25
73008600,GOS,0.75
73008600,GSF,0.25
73008600,HSF,0.25
73008600,JND,0.5
73008600,LGP,0.75
73008600,LMB,1.25
73008600,MUE,0.5
73008600,NOP,1.5
73008600,PMK,0.5
73008600,SFS,12.0
73008600,SHR,5.38
73008600,SLR,0.38
73008600,SMB,1.875
73008600,SPO,250.25
73008600,WAE,2.5
73008600,WAS,1.0
73008600,WTS,3.12
73008600,YEB,1.5
73008600,YEP,2.75
73008700,BKS,12.0
73008700,BLB,3.0
73008700,BLC,12.0
73008700,BLG,3.7
73008700,BNM,2.0
73008700,BOF,0.25
73008700,BRB,1.125
73008700,CAP,0.5
73008700,CCF,7.295
73008700,GOS,0.5
73008700,GRR,0.25
73008700,LMB,2.5
73008700,NOP,1.125
73008700,PMK,0.25
73008700,SFS,6.0
73008700,SHR,3.0
73008700,SLR,1.0
73008700,SMB,9.92
73008700,SPO,1.5
73008700,WAE,0.75
73008700,WTS,2.5
73008700,YEB,0.5
73008700,YEP,2.5
73008800,BKS,280.0
73008800,BLB,5.75
73008800,BLC,13.565000000000001
73008800,BLG,3.0
73008800,BNM,2.0
73008800,BOF,0.35
73008800,BRB,0.45
73008800,CAP,0.5
73008800,CCF,16.6
73008800,CRP,0.33
73008800,GOS,0.4
73008800,GRR,0.5
73008800,GSF,2.0
73008800,HSF,2.375
73008800,JND,1.0
73008800,LMB,0.5
73008800,NOP,2.5
73008800,PMK,0.45
73008800,RHS,2.665
73008800,SHR,3.0
73008800,SLR,1.0
73008800,SMB,0.75
73008800,TPM,1.0
73008800,WAE,1.75
73008800,WTS,2.0
73008800,YEB,1.0
73008800,YEP,1.5
73008900,BIB,0.25
73008900,BKS,7.5
73008900,BLB,3.25
73008900,BLC,11.5
73008900,BLG,10.875
73008900,BOF,0.75
73008900,BRB,1.125
73008900,CAP,0.5
73008900,CCF,2.5
73008900,CRP,1.0
73008900,GLR,0.875
73008900,GOS,0.875
73008900,HSF,0.25
73008900,JND,0.5
73008900,LGP,0.5
73008900,LMB,3.25
73008900,NOP,1.0
73008900,PMK,1.75
73008900,SFS,8.0
73008900,SHR,4.25
73008900,SLR,0.5
73008900,SMB,8.68
73008900,TLC,0.5
73008900,WAE,0.75
73008900,WTS,2.0
73008900,YEB,0.75
73008900,YEP,2.875
73009100,BLB,3.96
73009100,BLC,8.165
73009100,BLG,11.0
73009100,BRB,2.085
73009100,HSF,0.33
73009100,NOP,7.54
73009100,PMK,5.585
73009100,YEB,12.165
73009100,YEP,3.085
73009200,BCS,20.0
73009200,BLC,1.25
73009200,BLG,11.184999999999999
73009200,BRB,0.17
73009200,HSF,0.61
73009200,LMB,0.8049999999999999
73009200,NOP,1.71
73009200,PMK,1.67
73009200,WTS,0.17
73009200,YEB,15.78
73009200,YEP,0.67
73009700,BCS,14.75
73009700,BKF,3.625
73009700,BLB,1.0
73009700,BLC,1.67
73009700,BLG,16.5
73009700,BNM,9.125
73009700,BOF,0.29000000000000004
73009700,BRB,0.62
73009700,GSF,0.33
73009700,HSF,1.75
73009700,IOD,0.25
73009700,LMB,1.21
73009700,NOP,0.78
73009700,PMK,0.88
73009700,WTS,0.33
73009700,YEB,8.0
73009700,YEP,0.25
73009800,BKS,29.0
73009800,BLB,26.5
73009800,BLC,3.92
73009800,BLG,6.0
73009800,BOF,1.0
73009800,BRB,4.085
73009800,CAP,0.17
73009800,HSF,0.42000000000000004
73009800,LMB,0.5
73009800,NOP,1.585
73009800,PMK,0.25
73009800,WTS,0.42000000000000004
73009800,YEB,5.17
73009800,YEP,4.0
73009900,BCS,0.67
73009900,BKF,2.67
73009900,BLB,4.165
73009900,BLC,3.5
73009900,BLG,6.67
73009900,BOF,1.5
73009900,BRB,2.165
73009900,HSF,0.5
73009900,IOD,0.33
73009900,JND,0.33
73009900,LMB,1.085
73009900,NOP,3.0
73009900,PMK,1.0
73009900,YEB,1.085
73009900,YEP,0.5
73010000,BCS,1.5
73010000,BKS,12.5
73010000,BLB,5.33
73010000,BLC,1.1800000000000002
73010000,BLG,10.055
73010000,BNS,1.0
73010000,BOF,1.17
73010000,BRB,2.0
73010000,CAP,0.41500000000000004
73010000,CNM,0.5
73010000,GSF,0.335
73010000,HSF,1.33
73010000,LMB,1.0
73010000,NOP,3.0
73010000,PMK,0.445
73010000,WAE,0.21000000000000002
73010000,WTS,1.0
73010000,YEB,2.71
73010000,YEP,0.915
73010100,BLB,15.5
73010100,BLC,6.915
73010100,BLG,70.16499999999999
73010100,BRB,0.5
73010100,GSF,0.41500000000000004
73010100,HSF,4.085
73010100,LMB,2.67
73010100,NOP,6.0
73010100,PMK,2.75
73010100,WTS,1.5
73010100,YEB,8.5
73010100,YEP,3.0
73010200,BCS,5.33
73010200,BKF,32.375
73010200,BLB,0.445
73010200,BLC,0.365
73010200,BLG,32.83
73010200,BNM,70.75
73010200,BNS,4.415
73010200,BNT,0.14
73010200,BRB,0.4
73010200,BST,0.45
73010200,CNM,1.97
73010200,FHM,0.65
73010200,GSF,1.25
73010200,HSF,4.220000000000001
73010200,IOD,1.0
73010200,JND,1.0
73010200,LED,2.6399999999999997
73010200,LMB,1.415
73010200,NOP,4.17
73010200,PGS,4.79
73010200,PMK,2.085
73010200,RBT,2.33
73010200,RKB,1.67
73010200,SUN,3.0
73010200,TPM,0.33
73010200,WAE,0.915
73010200,WTS,0.5
73010200,YEB,1.17
73010200,YEP,0.83
73010400,BCS,12.785
73010400,BLB,1.035
73010400,BLC,1.56
73010400,BLG,10.88
73010400,CNM,0.14
73010400,GOS,0.17
73010400,GSF,0.5549999999999999
73010400,HSF,1.71
73010400,IOD,6.435
73010400,LMB,3.5
73010400,NOP,4.0
73010400,PMK,0.9450000000000001
73010400,WAE,0.2
73010400,YEB,11.83
73010400,YEP,0.585
73010600,BCS,96.955
73010600,BKF,19.810000000000002
73010600,BLB,0.62
73010600,BLC,1.62
73010600,BLG,23.12
73010600,BNM,91.58
73010600,BNS,1.36
73010600,BOF,0.38
73010600,BRB,0.25
73010600,BST,0.09
73010600,CAP,0.33
73010600,GOS,7.975
73010600,GSF,0.33
73010600,HSF,2.5
73010600,IOD,4.0
73010600,JND,2.52
73010600,LED,2.0
73010600,LMB,2.62
73010600,NOP,7.17
73010600,OTM,37.0
73010600,PMK,2.38
73010600,SFS,1.36
73010600,SPO,5.5
73010600,TPM,1.12
73010600,WAE,1.355
73010600,WTS,0.275
73010600,YEB,4.62
73010600,YEP,0.41500000000000004
73010700,BCS,46.36
73010700,BKF,11.42
73010700,BLB,1.125
73010700,BLC,1.25
73010700,BLG,12.0
73010700,BNS,6.68
73010700,BOF,0.45
73010700,BRB,2.25
73010700,BST,0.6
73010700,CNM,4.01
73010700,GSF,0.6
73010700,HSF,1.175
73010700,IOD,2.505
73010700,JND,2.54
73010700,LED,3.81
73010700,LMB,1.4
73010700,NOP,2.17
73010700,PMK,1.83
73010700,TPM,1.27
73010700,WAE,0.25
73010700,YEB,2.75
73010700,YEP,0.5
73010900,BLB,2.0
73010900,BLC,2.83
73010900,BLG,16.5
73010900,BRB,1.0
73010900,GSF,0.17
73010900,HSF,0.17
73010900,NOP,1.0
73010900,PMK,8.0
73010900,WTS,0.5
73010900,YEB,1.67
73010900,YEP,1.0
73011700,BCS,11.875
73011700,BKF,1.08
73011700,BKS,8.25
73011700,BLB,1.17
73011700,BLC,1.1099999999999999
73011700,BLG,29.11
73011700,BNM,2.75
73011700,BNS,0.5
73011700,BOF,0.565
73011700,BRB,0.38
73011700,CAP,0.71
73011700,CCF,0.17
73011700,CNM,15.07
73011700,GOS,0.14
73011700,GSF,2.71
73011700,HSF,3.29
73011700,IOD,1.2
73011700,JND,2.15
73011700,LED,2.5
73011700,LMB,0.855
73011700,NOP,5.33
73011700,PGS,4.0
73011700,PMK,3.5
73011700,RKB,0.9299999999999999
73011700,SMB,0.25
73011700,SPO,8.67
73011700,TLC,0.17
73011700,TPM,0.6100000000000001
73011700,WAE,2.165
73011700,WTS,1.08
73011700,YEB,3.485
73011700,YEP,1.29
73011800,BCS,1.32
73011800,BKF,6.62
73011800,BKS,1145.94
73011800,BLB,1.17
73011800,BLC,0.47
73011800,BLG,19.68
73011800,BNM,57.435
73011800,BNS,8.275
73011800,BOF,0.89
73011800,BRB,0.61
73011800,CAP,0.15500000000000003
73011800,CNM,4.1
73011800,GSF,0.17
73011800,HSF,0.585
73011800,IOD,1.25
73011800,JND,1.0350000000000001
73011800,LED,4.0
73011800,LMB,3.62
73011800,NOP,1.0
73011800,PMK,2.0
73011800,SPO,0.5700000000000001
73011800,WAE,2.44
73011800,WTS,0.21000000000000002
73011800,YEB,2.615
73011800,YEP,0.33
73012200,BCS,1.5
73012200,BKF,0.5
73012200,BLB,7.835
73012200,BLC,1.62
73012200,BLG,10.0
73012200,BNS,0.5
73012200,GSF,1.0
73012200,HSF,5.04
73012200,LMB,1.25
73012200,NOP,7.0
73012200,PMK,3.25
73012200,SUN,2.5
73012200,WAE,0.5
73012200,WTS,0.665
73012200,YEB,9.25
73012200,YEP,0.5
73012300,BCS,7.605
73012300,BKF,2.67
73012300,BKS,90.8
73012300,BLB,0.365
73012300,BLC,1.2
73012300,BLG,24.814999999999998
73012300,BNM,28.505000000000003
73012300,BOF,0.5900000000000001
73012300,BRB,0.75
73012300,BST,0.2
73012300,CAP,0.16
73012300,CNM,1.47
73012300,CSH,4.005
73012300,GOS,1.47
73012300,GSF,0.88
73012300,HSF,2.4699999999999998
73012300,IOD,1.8
73012300,JND,1.57
73012300,LED,3.67
73012300,LMB,1.0
73012300,NOP,9.065000000000001
73012300,PGS,4.41
73012300,PMK,1.12
73012300,RKB,0.38
73012300,SPO,12.0
73012300,TLC,0.2
73012300,WAE,1.2
73012300,WHC,0.2
73012300,WTS,1.8
73012300,YEB,1.4
73012300,YEP,0.33
73012500,BLB,25.665
73012500,BLC,2.125
73012500,BLG,8.67
73012500,BRB,2.33
73012500,HSF,1.9
73012500,LMB,2.5
73012500,NOP,5.85
73012500,PMK,1.5
73012500,YEP,0.8
73012700,BLC,1.0
73012700,BLG,2.0
73012700,BOF,0.67
73012700,NOP,1.67
73012700,PMK,1.67
73012800,BCS,0.43
73012800,BKF,4.765
73012800,BKS,0.88
73012800,BLB,0.67
73012800,BLC,0.33
73012800,BLG,23.689999999999998
73012800,BNM,8.665
73012800,BNS,2.86
73012800,BOF,0.56
73012800,BRB,0.17
73012800,CAP,0.25
73012800,CNM,0.14
73012800,GSF,1.335
73012800,HSF,2.44
73012800,IOD,2.0
73012800,JND,0.86
73012800,LMB,0.585
73012800,NOP,3.0
73012800,PMK,1.25
73012800,RKB,0.7250000000000001
73012800,SMB,1.67
73012800,SPO,9.0
73012800,TLC,9.085
73012800,TPM,0.14
73012800,WAE,1.83
73012800,WTS,0.665
73012800,YEB,0.62
73012800,YEP,0.57
73013300,BKF,0.355
73013300,BLB,1.8900000000000001
73013300,BLC,8.17
73013300,BLG,7.47
73013300,BNM,79.35
73013300,BOF,0.06
73013300,BRB,0.64
73013300,CAP,0.375
73013300,CCF,1.56
73013300,CNM,0.63
73013300,CRP,0.89
73013300,CSH,0.08
73013300,FHM,0.63
73013300,GLR,0.24
73013300,GOS,0.54
73013300,GRR,0.24
73013300,GSF,1.335
73013300,HSF,0.565
73013300,IOD,5.08
73013300,JND,16.45
73013300,LGP,3.17
73013300,LMB,0.245
73013300,MUE,0.6
73013300,NOP,1.0
73013300,PMK,0.4
73013300,RRH,0.08
73013300,SFS,7.75
73013300,SHR,3.08
73013300,SLR,0.17
73013300,SMB,0.92
73013300,SPO,259.235
73013300,TLC,0.08
73013300,TPM,0.5
73013300,WAE,4.08
73013300,WTS,2.185
73013300,YEB,1.0
73013300,YEP,3.34
73013600,BKS,54.19
73013600,BLB,4.5
73013600,BLC,7.085
73013600,BLG,8.67
73013600,BNM,14.129999999999999
73013600,BOF,0.385
73013600,BRB,0.25
73013600,CAP,0.41500000000000004
73013600,CSH,11.645
73013600,GOS,0.14
73013600,GSF,1.0
73013600,HSF,0.555
73013600,JND,3.09
73013600,LMB,4.0
73013600,NOP,2.25
73013600,PMK,0.67
73013600,SPO,229.665
73013600,WAE,0.41500000000000004
73013600,WHC,20.085
73013600,WTS,1.17
73013600,YEB,2.115
73013600,YEP,2.83
73013800,BIB,0.11
73013800,BLB,11.33
73013800,BLC,9.469999999999999
73013800,BLG,3.17
73013800,BNM,27.0
73013800,BNS,0.2
73013800,BOF,0.22
73013800,BRB,0.17
73013800,BRM,0.25
73013800,CAP,0.5
73013800,CCF,0.11
73013800,CNM,2.59
73013800,CRC,0.2
73013800,CSH,2.625
73013800,FHM,3.115
73013800,GSF,0.38
73013800,HSF,0.165
73013800,IOD,0.42500000000000004
73013800,JND,2.64
73013800,LMB,3.905
73013800,NOP,1.2650000000000001
73013800,PMK,0.44
73013800,SMB,1.0
73013800,SPO,42.5
73013800,TPM,0.2
73013800,WAE,1.67
73013800,WHC,1.11
73013800,WTS,1.67
73013800,YEB,1.22
73013800,YEP,10.5
73013900,BKS,10.88
73013900,BLB,1.5
73013900,BLC,3.915
73013900,BLG,8.934999999999999
73013900,BNM,23.869999999999997
73013900,BOF,0.4
73013900,BRB,0.33
73013900,BRM,0.33
73013900,CAP,0.41500000000000004
73013900,CCF,2.83
73013900,CNM,0.93
73013900,CRP,0.6
73013900,CSH,0.1
73013900,GLR,0.75
73013900,GOS,0.335
73013900,GRR,0.2
73013900,GSF,0.29000000000000004
73013900,HSF,0.69
73013900,IOD,2.67
73013900,JND,0.585
73013900,LGP,0.38
73013900,LMB,0.9
73013900,NOP,1.8
73013900,PMK,0.38
73013900,RHS,0.11
73013900,SAB,0.11
73013900,SFS,41.335
73013900,SHR,2.3
73013900,SLR,0.235
73013900,SMB,0.635
73013900,SPO,1.86
73013900,TLC,0.17
73013900,TPM,1.0
73013900,WAE,1.2200000000000002
73013900,WTS,1.44
73013900,YEB,2.0
73013900,YEP,2.665
73014100,BLG,10.125
73014100,BOF,0.375
73014100,GSF,1.5
73014100,HSF,1.75
73014100,LMB,0.875
73014100,NOP,1.5
73014100,PMK,1.5
73014100,WTS,0.5
73014100,YEB,3.875
73014700,BCS,3.2800000000000002
73014700,BKS,9.0
73014700,BLB,1.96
73014700,BLC,7.335
73014700,BLG,15.0
73014700,BNM,2.79
73014700,BOF,1.0
73014700,BRB,1.0
73014700,CAP,0.44
73014700,CCF,7.38
73014700,CNM,0.69
73014700,CRP,2.1
73014700,FHM,0.1
73014700,GOS,0.33
73014700,GSF,1.22
73014700,HSF,2.0
73014700,IOD,4.17
73014700,JND,1.0
73014700,LMB,5.2
73014700,NOP,1.065
73014700,PMK,1.7
73014700,SFS,0.1
73014700,SPO,1.06
73014700,TPM,3.025
73014700,WAE,1.0
73014700,WTS,0.75
73014700,YEB,4.38
73014700,YEP,3.46
73014800,BLB,5.5
73014800,BOF,3.0
73014800,NOP,0.5
73015000,BKS,2.055
73015000,BLB,2.83
73015000,BLC,5.33
73015000,BLG,16.5
73015000,BOF,1.585
73015000,BRB,0.67
73015000,BST,0.14
73015000,CAP,0.25
73015000,CCF,0.17
73015000,CNM,6.05
73015000,CRP,1.2
73015000,FHM,3.055
73015000,GOS,0.13
73015000,GSF,3.635
73015000,HSF,0.705
73015000,IOD,2.0
73015000,JND,0.55
73015000,LMB,1.78
73015000,NOP,0.795
73015000,PMK,2.1
73015000,SPO,8.22
73015000,TPM,0.29000000000000004
73015000,WAE,2.0
73015000,WTS,1.33
73015000,YEB,4.1
73015000,YEP,11.33
73015100,BKS,1.0
73015100,BLB,5.5
73015100,BLC,6.01
73015100,BLG,9.195
73015100,BOF,1.6400000000000001
73015100,BRB,0.33
73015100,BST,1.0
73015100,CAP,0.44
73015100,CCF,1.72
73015100,CNM,1.535
73015100,CRP,2.0
73015100,CSH,1.0
73015100,FHM,0.895
73015100,GOS,0.38
73015100,GSF,1.0699999999999998
73015100,HSF,0.44
73015100,IOD,2.5
73015100,JND,0.3
73015100,LMB,1.4
73015100,NOP,1.675
73015100,PMK,3.3049999999999997
73015100,SPO,2.355
73015100,TPM,0.585
73015100,WAE,0.5
73015100,WTS,1.375
73015100,YEB,2.21
73015100,YEP,2.0
73015600,BCS,17.0
73015600,BKF,3.0100000000000002
73015600,BLB,0.5
73015600,BLC,1.165
73015600,BLG,5.52
73015600,BNM,0.6
73015600,BNS,6.6
73015600,BOF,0.585
73015600,BRB,0.33
73015600,BST,1.2
73015600,CAP,0.185
73015600,CCF,1.75
73015600,CNM,5.3950000000000005
73015600,FHM,0.2
73015600,GLR,1.0
73015600,GOS,0.8
73015600,GRR,1.0
73015600,GSF,0.48500000000000004
73015600,HSF,0.6
73015600,IOD,5.45
73015600,JND,0.4
73015600,LGP,0.2
73015600,LMB,5.835
73015600,NOP,6.0
73015600,PGS,12.4
73015600,PMK,1.645
73015600,SHR,1.5
73015600,SLR,0.335
73015600,SPO,2.0
73015600,TPM,0.555
73015600,WAE,1.925
73015600,WTS,1.205
73015600,YEB,2.17
73015600,YEP,5.17
73015700,BCS,0.89
73015700,BKF,0.11
73015700,BKS,3.11
73015700,BLB,3.0
73015700,BLC,4.335
73015700,BLG,10.36
73015700,BNM,22.0
73015700,BOF,0.11
73015700,BRB,0.495
73015700,CAP,0.2
73015700,CCF,2.725
73015700,CNM,0.63
73015700,CSH,0.63
73015700,GLR,0.14
73015700,GOS,0.56
73015700,GRR,0.2
73015700,GSF,0.25
73015700,HSF,0.33
73015700,IOD,0.58
73015700,JND,2.89
73015700,LGP,7.11
73015700,LMB,5.33
73015700,NOP,0.83
73015700,PGS,0.11
73015700,PMK,0.365
73015700,RHS,0.11
73015700,RKB,0.11
73015700,RRH,0.18
73015700,SFS,5.22
73015700,SHR,3.43
73015700,SLR,0.8250000000000001
73015700,SMB,1.11
73015700,SPO,33.13
73015700,TLC,1.43
73015700,TPM,0.48
73015700,WAE,3.33
73015700,WTS,1.185
73015700,YEB,1.33
73015700,YEP,2.16
73015900,BCS,10.75
73015900,BKF,4.12
73015900,BKS,2.81
73015900,BLB,0.11
73015900,BLC,2.5
73015900,BLG,29.7
73015900,BNM,6.25
73015900,BNS,4.14
73015900,BOF,0.44
73015900,BRB,0.4
73015900,BST,0.73
73015900,CAP,0.3
73015900,CCF,0.11
73015900,CNM,1.46
73015900,CSH,0.08
73015900,FHM,0.12
73015900,GOS,0.73
73015900,GSF,0.2
73015900,HSF,1.08
73015900,IOD,1.46
73015900,JND,0.615
73015900,LED,1.205
73015900,LMB,2.25
73015900,NOP,1.1
73015900,PGS,7.01
73015900,PMK,1.75
73015900,SMB,0.44
73015900,SUN,1.0
73015900,TPM,1.22
73015900,WAE,1.2
73015900,WTS,0.85
73015900,YEB,4.11
73015900,YEP,1.21
73016600,BLB,21.25
73016600,BLC,3.5
73016600,BLG,4.5
73016600,BOF,1.0
73016600,BRB,2.5
73016600,CAP,0.335
73016600,GOS,2.5
73016600,HSF,0.5
73016600,JND,0.25
73016600,LMB,1.0
73016600,NOP,5.0
73016600,PMK,1.875
73016600,WTS,4.0
73016600,YEB,3.5
73016600,YEP,1.5
73016700,BLB,69.375
73016700,BLC,7.0
73016700,BLG,36.125
73016700,BOF,0.625
73016700,BRB,10.125
73016700,GOS,0.75
73016700,HSF,0.75
73016700,LMB,1.125
73016700,NOP,5.125
73016700,PMK,10.125
73016700,YEB,3.75
73016700,YEP,1.5
73017200,BLB,6.0
73017200,BLC,2.33
73017200,BLG,7.62
73017200,BOF,0.765
73017200,BRB,0.5
73017200,CAP,0.33
73017200,CNM,1.68
73017200,GOS,0.12
73017200,GSF,0.395
73017200,HSF,1.0
73017200,IOD,0.7949999999999999
73017200,LMB,0.75
73017200,NOP,0.9199999999999999
73017200,PMK,1.0
73017200,WAE,1.085
73017200,WTS,0.33
73017200,YEB,1.0
73017200,YEP,0.41500000000000004
73018300,BLB,0.625
73018300,BLC,2.5
73018300,BLG,53.165
73018300,BOF,0.62
73018300,BRB,1.305
73018300,BST,0.5
73018300,CAP,0.17
73018300,CNM,4.56
73018300,GOS,6.03
73018300,GSF,0.5
73018300,HSF,1.29
73018300,IOD,6.0
73018300,JND,0.33
73018300,LMB,5.835
73018300,NOP,1.33
73018300,PMK,2.0
73018300,TLC,4.0
73018300,WAE,1.5
73018300,WTS,0.33
73018300,YEB,2.0
73018300,YEP,0.33
73019600,BCS,1.2
73019600,BIB,0.07
73019600,BKF,0.67
73019600,BKS,1.4500000000000002
73019600,BLB,2.94
73019600,BLC,4.67
73019600,BLG,12.47
73019600,BNM,8.87
73019600,BNS,1.145
73019600,BOF,0.6
73019600,BRB,0.33
73019600,BSD,0.46499999999999997
73019600,BST,0.08
73019600,CAP,0.44
73019600,CCF,0.29
73019600,CNM,0.6
73019600,CRC,0.1
73019600,CSH,1.365
73019600,FHM,0.86
73019600,GLR,0.07
73019600,GOS,0.1
73019600,GSF,0.55
73019600,HHC,0.42
73019600,HSF,0.565
73019600,IOD,1.13
73019600,JND,1.875
73019600,LGP,5.015
73019600,LMB,1.335
73019600,NOP,1.13
73019600,PGS,1.85
73019600,PMK,2.0
73019600,RDS,5.7
73019600,RHS,1.33
73019600,RKB,0.3
73019600,SAB,0.17
73019600,SFS,0.08
73019600,SHR,2.9
73019600,SMB,0.6
73019600,SPO,3.33
73019600,SUN,0.08
73019600,TLC,0.155
73019600,TPM,1.15
73019600,WAE,7.194999999999999
73019600,WHC,0.29
73019600,WTS,3.255
73019600,YEB,2.47
73019600,YEP,7.265000000000001
73019900,BIB,0.22
73019900,BLB,20.0
73019900,BLC,9.33
73019900,BLG,26.435000000000002
73019900,BOF,0.17
73019900,BRB,0.17
73019900,CAP,1.385
73019900,GOS,0.7999999999999999
73019900,GSF,0.33
73019900,HSF,0.83
73019900,LMB,4.855
73019900,NOP,0.83
73019900,PMK,1.305
73019900,WAE,0.865
73019900,WTS,7.779999999999999
73019900,YEB,1.585
73019900,YEP,0.11
73020002,BIB,0.07
73020002,BKS,7.35
73020002,BLB,1.51
73020002,BLC,1.33
73020002,BLG,5.13
73020002,BLH,12.89
73020002,BNM,14.0
73020002,BOF,0.33
73020002,BRB,0.165
73020002,CAP,0.5
73020002,CCF,0.33
73020002,CSH,0.41500000000000004
73020002,FHM,3.0500000000000003
73020002,GLR,0.1
73020002,GOS,0.165
73020002,GSF,0.27
73020002,HSF,1.2349999999999999
73020002,IOD,0.41
73020002,JND,2.8649999999999998
73020002,LGP,2.665
73020002,LMB,0.4
73020002,NOP,1.42
73020002,PMK,0.95
73020002,RKB,1.0
73020002,SAB,0.07
73020002,SDS,0.1
73020002,SFS,2.33
73020002,SHR,0.485
73020002,SMB,0.53
73020002,SPO,0.84
73020002,TLC,1.8
73020002,TPM,0.07
73020002,WAE,7.404999999999999
73020002,WHC,0.165
73020002,WTS,2.8449999999999998
73020002,YEB,4.1850000000000005
73020002,YEP,12.245000000000001
73020800,BLB,16.875
73020800,BRB,2.83
73020800,CAP,2.5
73020800,HSF,0.17
73020800,NOP,0.17
73020800,WTS,0.17
73021500,BLB,29.375
73021500,BLC,6.25
73021500,BLG,15.67
73021500,BOF,0.44
73021500,BRB,4.175
73021500,CAP,0.33
73021500,HSF,0.33
73021500,LMB,0.29000000000000004
73021500,NOP,2.4
73021500,PMK,2.6
73021500,RKB,0.67
73021500,SUN,22.33
73021500,WAE,0.96
73021500,WTS,2.25
73021500,YEB,27.25
73021500,YEP,6.5
73022600,BLB,0.835
73022600,BLC,1.5
73022600,BLG,14.835
73022600,BNS,97.67
73022600,BOF,0.67
73022600,BRB,0.78
73022600,CAP,0.33
73022600,CNM,1.25
73022600,GOS,0.33
73022600,GSF,1.415
73022600,HSF,1.0
73022600,IOD,1.0
73022600,LMB,3.69
73022600,NOP,2.0
73022600,PMK,3.335
73022600,TPM,0.67
73022600,WTS,2.665
73022600,YEB,6.165
73022600,YEP,1.835
73023100,BLB,1.21
73023100,BLC,4.5
73023100,BLG,20.5
73023100,BNM,4.0
73023100,BOF,0.47
73023100,BRB,0.71
73023100,CAP,0.29000000000000004
73023100,GOS,0.22
73023100,GSF,0.44
73023100,HSF,2.7199999999999998
73023100,LMB,0.75
73023100,NOP,2.665
73023100,PMK,1.25
73023100,WAE,0.75
73023100,WTS,0.29000000000000004
73023100,YEB,1.165
73023100,YEP,7.875
73023300,BCS,21.33
73023300,BKF,358.835
73023300,BLB,0.75
73023300,BLC,3.17
73023300,BLG,15.920000000000002
73023300,BNM,1.5
73023300,BNS,13.67
73023300,BOF,0.79
73023300,BRB,1.0
73023300,CAP,0.17
73023300,FHM,1.0
73023300,GOS,0.17
73023300,GSF,0.89
73023300,HSF,2.83
73023300,IOD,3.33
73023300,JND,4.0
73023300,LMB,1.0
73023300,NOP,2.0
73023300,PMK,1.33
73023300,SFS,1.0
73023300,SPO,1.0
73023300,TPM,0.33
73023300,WAE,1.5
73023300,WTS,0.33
73023300,YEB,3.3049999999999997
73023300,YEP,12.915
73024100,BLB,0.83
73024100,BLC,15.719999999999999
73024100,BLG,20.0
73024100,BOF,4.165
73024100,BRB,0.17
73024100,CAP,0.33
73024100,GOS,0.41500000000000004
73024100,GSF,4.375
73024100,HSF,0.67
73024100,LMB,5.87
73024100,NOP,5.25
73024100,PMK,2.79
73024100,WAE,0.375
73024100,WTS,0.33
73024100,YEB,0.25
73024100,YEP,0.54
73024900,BIB,0.25
73024900,BKF,0.1
73024900,BLB,1.0
73024900,BLC,2.83
73024900,BLG,7.83
73024900,BNM,43.455
73024900,BNS,84.0
73024900,BOF,1.86
73024900,BRB,2.085
73024900,BSD,0.685
73024900,CAP,1.0
73024900,CCF,0.5
73024900,CNM,0.87
73024900,CSH,12.185
